time,speaker_gt,f0,centroid,tilt,rms
16.975,Speaker B,220.3,1200.0467418211902,-5.571660770062012,-22.118401147996508
17.175,Speaker B,162.8,1955.7637227691484,-4.7038370201758255,-22.156304586490933
17.375,Speaker B,158.3,2906.548510040307,-2.707421839821498,-24.79338335480974
17.575,Speaker B,166.4,2891.0504396883757,-2.4153084583625857,-26.400470483198532
17.775,Speaker B,176.7,3343.961262843532,-2.890588152890535,-28.31374492027674
17.975,Speaker B,173.2,2403.3964544074793,-3.3664680583919875,-26.72451155884895
18.175,Speaker B,166.1,1678.1044901710563,-4.121129349266693,-27.871940557626186
18.375,Speaker B,154.0,1916.9624156948958,-3.1831223386840644,-28.34045287003213
19.175,Speaker B,241.3,1158.494998579365,-5.077745611247022,-20.142433860897007
19.375,Speaker B,240.1,1719.323095519593,-4.9691201676652765,-21.173531480214066
19.575,Speaker B,239.5,1840.1041471637416,-4.568704864503204,-22.077996111719855
19.775,Speaker B,214.7,1891.1035823651494,-5.80984236561015,-21.738001970700683
19.975,Speaker B,179.5,2200.7953882162105,-5.57182775470005,-25.034662153298616
20.175,Speaker B,140.9,1567.1813460774126,-7.0217859851543,-23.71915809659845
20.375,Speaker B,135.9,1882.094052701005,-6.636382301197278,-25.789705089221705
20.575,Speaker B,134.4,2748.4235552350037,-4.785509491237035,-28.740969153382537
20.775,Speaker B,129.2,2889.257564637956,-4.655932050334815,-29.210510899363626
20.975,Speaker B,101.9,3116.661163968023,-5.508171974166408,-25.1779719801146
21.175,Speaker A,96.6,2036.9956652316544,-6.022364588670565,-23.359606030545578
21.375,Speaker A,97.9,997.2056030461079,-9.636085832220857,-20.36519991978871
21.575,Speaker A,97.1,823.5557490169263,-10.343034701333043,-19.921099836176797
21.775,Speaker A,97.3,786.0071227345597,-10.212021088099638,-19.564579852508576
21.975,Speaker A,94.2,492.51849183532886,-10.496688694045167,-19.15935960346373
22.175,Speaker A,93.2,467.81915251034224,-9.751170364515827,-19.318786703662504
22.375,Speaker A,85.7,577.4158732197786,-8.561454938941347,-20.54423167151155
22.575,Speaker A,83.4,1518.2032965485687,-6.828138249356887,-24.39632675671961
22.775,Speaker A,83.6,1424.921066359931,-7.7676406033458365,-24.174519819904074
22.975,Speaker A,83.6,1409.9049897439752,-7.8076370958059504,-24.326324824851227
23.175,Speaker A,83.3,1842.948946216732,-6.152488221407627,-26.208654953466677
23.775,Speaker A,94.9,758.5833730128522,-8.922328031185403,-20.953489057183997
23.975,Speaker A,96.4,780.1898881288273,-10.088402665361208,-19.7439050581949
24.175,Speaker A,95.1,927.7414736769005,-9.099006339123202,-20.654021693565497
24.375,Speaker A,92.0,934.3799468059963,-8.804753962445904,-22.883713008427605
24.575,Speaker A,88.7,955.1476058833045,-9.5223014994793,-21.718716233759668
24.775,Speaker A,88.1,778.985062211211,-11.824549646452942,-23.05970928232545
24.975,Speaker A,88.2,935.5248275567083,-13.017899851977603,-22.624833792581818
25.175,Speaker A,88.0,947.9073917331682,-12.75864793304028,-21.932856682709165
25.375,Speaker A,87.9,893.6063549641252,-12.603876833871762,-22.721120099113858
25.575,Speaker A,84.9,994.1922971994767,-10.564575272321596,-25.245301721576077
25.775,Speaker A,122.1,636.8650741839572,-11.03831543909266,-21.072548821423347
25.975,Speaker C,177.2,2112.635186427758,-6.429240551991552,-23.389350172455803
26.175,Speaker C,158.1,2146.5113706707893,-5.805441719793395,-23.12774592616136
26.375,Speaker C,178.0,2189.2355155121068,-5.804231897558143,-21.07437127454491
26.575,Speaker C,184.6,1990.7655677139833,-6.901382667824334,-21.98260924675811
26.775,Speaker C,183.4,1608.80220147931,-6.7190841745879535,-20.746171731224447
26.975,Speaker C,163.1,1297.9820690303911,-7.843088325828153,-19.987154960917543
27.175,Speaker C,150.5,1829.8789826244322,-6.661602713512415,-22.73571008212413
27.375,Speaker C,145.2,1613.298040160997,-5.7112209451854925,-23.653680150935088
27.575,Speaker C,140.1,1876.099474513356,-4.783013611193232,-27.02918884747507
27.775,Speaker C,132.8,2086.8238510315077,-2.664755486507387,-28.59945949359579
27.975,Speaker C,159.7,2229.425757278573,-2.434065433546203,-27.119031237479717
28.175,Speaker C,160.6,1960.343721781189,-5.244303703934295,-19.915313978823136
28.375,Speaker C,160.6,2281.737066870408,-4.487800768535408,-21.99613804234371
28.575,Speaker C,157.7,2016.7642077737794,-5.345018806738006,-20.59379407170947
28.775,Speaker C,138.1,1391.8303378885037,-5.059962993119684,-20.435802671613814
28.975,Speaker C,126.5,1199.9838472522974,-7.543519322742904,-21.70790783147716
29.175,Speaker C,125.8,604.4796571469712,-9.8150196159763,-21.52729059008806
29.375,Speaker C,124.2,600.640840321513,-11.588079672986977,-23.11885290166923
29.575,Speaker C,125.6,912.5219452602036,-11.866335604818234,-25.922472771644486
29.775,Speaker B,254.5,1268.5416959383251,-5.60294018189546,-22.644812742683218
29.975,Speaker B,257.8,1095.4751651702602,-5.865198807335801,-22.62954201520976
30.175,Speaker B,239.2,1174.795976457033,-5.59940141646222,-22.753895620979048
30.375,Speaker B,229.4,1050.6009297624553,-5.5631082556071085,-24.79703406366947
30.575,Speaker B,224.0,1088.2728311851079,-5.626306733719709,-24.313087127006497
30.775,Speaker B,206.7,1397.2598213555405,-4.986721427337867,-25.269415790745423
30.975,Speaker B,177.0,1360.4812128209246,-5.458566544660107,-26.047499610875008
31.175,Speaker B,166.0,1603.865728798107,-5.3426447260718435,-23.253521555037324
31.575,Speaker B,259.5,3223.269944689826,-2.0079451543143247,-30.213429835033164
31.775,Speaker B,241.9,2368.5495824274863,-3.7705390085034884,-25.36498570766215
31.975,Speaker B,214.1,2171.044746773852,-4.384308958314525,-25.73378015203208
32.175,Speaker B,195.8,2101.6051997937975,-5.354204129031239,-25.99166134205548
32.375,Speaker B,214.1,1460.187554211279,-5.621855924006408,-23.7331037051838
32.975,Speaker B,279.1,1219.4666228354404,-5.528836568884921,-22.147645888614626
33.175,Speaker B,275.5,1844.9875067649407,-4.761278444903466,-24.659553675709645
