time,speaker_gt,f0,centroid,tilt,rms
13.575,Sage,132.4,940.321229336449,-7.465235648698344,-22.69941860021202
13.775,Sage,127.7,857.6641761227842,-8.195979601861339,-22.88841113620314
13.975,Sage,125.8,994.9080717716039,-8.025775276347934,-23.484101484830497
14.175,Sage,127.6,1207.8362286462886,-7.026021465383959,-24.605386433698225
14.375,Sage,162.1,1374.3615091230042,-6.248380933576037,-22.72848081722552
14.575,Sage,163.8,1550.8249908851103,-5.74979595608715,-21.80635775238894
14.775,Sage,167.5,1646.7598981121378,-5.101725434758974,-22.798413479451348
15.375,Asher,125.0,1242.5229139802975,-7.575771477900321,-29.325007648956447
15.575,Asher,125.0,1296.2514516579831,-7.153636632621393,-29.174388928387025
15.775,Asher,125.0,1272.335558930013,-7.242870937023276,-29.086905448492892
16.575,Asher,224.8,1502.94750457289,-5.435447504068715,-23.423568222197805
16.775,Asher,224.8,1502.94750457289,-5.435447504068715,-23.423568222197805
17.575,Asher,199.4,1274.9845134860125,-7.469139552262796,-26.389487700751243
17.775,Asher,194.2,1204.5635036741435,-7.729167660595122,-27.224713124708416
17.975,Asher,198.4,1281.1256872814051,-6.971638478456371,-30.633140156534942
18.175,Asher,159.2,1220.0225569500708,-7.005469435795535,-32.96231035147314
20.575,Sage,183.7,940.7894969818218,-7.582627337761922,-12.652874818251394
20.775,Sage,193.1,945.8645976479521,-7.94501338570647,-13.674914600102701
20.975,Sage,201.8,955.50334472985,-7.693538153688319,-13.28631633325082
21.175,Sage,213.8,884.681254219997,-8.003217579900817,-15.362922892271866
21.375,Sage,226.6,983.2649007200745,-7.554644575554165,-15.542234937130537
21.575,Sage,219.7,1097.612750722313,-6.624681243863513,-16.980341445685823
21.775,Sage,203.5,1244.8969791110621,-6.113081819828306,-18.141772490947975
21.975,Sage,191.9,1390.3027994866213,-5.464157037159987,-16.801806378592637
22.175,Sage,191.7,1334.711377493463,-6.194531197801581,-16.525264184754402
22.375,Sage,188.7,1177.7285182893918,-7.048564501379963,-15.746020933568108
22.575,Sage,175.4,1039.6249016284999,-7.667035291922257,-14.572828061835848
22.775,Sage,164.0,966.9669091125661,-7.398855751727777,-14.84772666383355
22.975,Sage,148.1,1069.8772216807072,-6.9111438375285505,-15.606094421066715
23.175,Sage,147.4,1230.2378056931445,-6.510012190677137,-15.746458932083335
23.375,Sage,147.5,1285.0019210751516,-6.415943014814941,-17.859360479367353
23.575,Sage,148.5,1162.1136740123136,-7.464084865586552,-18.214330951358455
23.775,Sage,149.7,987.7095474057111,-8.417654683170973,-19.21104355034178
23.975,Sage,153.4,771.0211243243023,-9.699129161121313,-18.94152925158862
24.175,Sage,161.8,747.4208633377542,-9.819435021340741,-16.543703177484126
24.375,Sage,159.2,833.8353819515428,-9.799811425705307,-15.804542689062796
24.575,Sage,159.4,1077.5296347727026,-8.13363957991499,-15.59822837074549
24.775,Sage,158.8,1186.637501420557,-7.403259138515491,-16.62082759011312
24.975,Sage,161.7,1240.637904832478,-7.009416561196167,-17.555741049522602
25.175,Sage,162.6,1251.147993550724,-6.800353008597238,-18.43343548776819
25.375,Sage,162.0,1030.1003560189922,-8.312108449326447,-18.25731177493022
25.575,Sage,161.8,1104.620140185009,-7.8146850951281825,-16.406915404459504
26.175,Asher,264.2,1273.020409535662,-6.345364998002553,-20.068990431707828
26.375,Asher,269.7,1308.9235377299412,-6.196501111313312,-20.143058894862556
26.575,Asher,265.8,1339.9953677057333,-6.240030574354884,-20.82240209199853
26.775,Asher,261.7,1384.419494566703,-6.109527880233711,-21.551344827074438
26.975,Asher,251.1,1466.3669244246016,-5.632497182885942,-23.223304638087193
27.175,Asher,236.0,1526.7947213499256,-5.394127755014994,-24.50932524935355
27.375,Asher,210.2,1564.957876651661,-4.779763911500882,-21.80528308759016
27.575,Asher,207.7,1635.0940703439394,-4.1989010133719775,-21.80954198013575
27.975,Asher,229.4,1489.3721222310605,-4.808292687946384,-17.742821380804962
28.175,Asher,235.7,1362.8262236391506,-5.842037088848685,-18.820615186434473
28.375,Asher,235.7,1362.8262236391506,-5.842037088848685,-18.820615186434473
28.575,Asher,228.9,1355.3076049703936,-5.81974129826803,-16.695387094659992
28.775,Asher,205.7,1324.6877094084134,-6.417640012217572,-17.1979673972614
28.975,Asher,201.9,1353.5591366494943,-6.131676659322355,-16.188452664252072
29.175,Asher,201.9,1361.1845576328983,-6.0787577677598925,-15.945637977085902
