time,speaker_gt,f0,centroid,tilt,rms
10.975,Speaker A,98.0,2242.3950365860933,-8.26905812608257,-24.192089294128778
11.175,Speaker A,86.2,2234.056947200373,-6.835020120985242,-25.621079748010402
11.375,Speaker A,85.2,1511.9452485582626,-8.182072057479076,-27.072661370687147
11.575,Speaker A,82.2,998.2095621146339,-8.859730377794383,-28.085726405992148
11.775,Speaker A,80.8,554.9795001143606,-8.90862914865271,-30.814159362159028
12.775,Speaker A,92.7,732.2608659177048,-10.172003155987698,-19.337372454441464
12.975,Speaker A,95.4,698.9881083213066,-11.353148268684652,-18.00045266862609
13.175,Speaker A,95.4,684.7715285426036,-12.152203819570705,-17.659059969209693
13.375,Speaker A,95.4,598.8664146961557,-13.40925027137112,-17.0467253597405
13.575,Speaker A,92.8,603.7352120152683,-13.427247724114343,-18.153633253911995
13.775,Speaker A,89.2,787.253793928514,-11.449003224442615,-20.244979012370038
13.975,Speaker A,85.2,801.7067569207543,-10.486884525219615,-23.07308986195484
14.175,Speaker A,82.6,850.17006965056,-10.229401147608447,-24.717566706928945
14.375,Speaker A,82.2,1806.0103895714642,-7.14025784279819,-28.547299779576857
14.575,Speaker A,80.0,2191.5062224750914,-6.8613013334267325,-30.352156415093646
14.775,Speaker A,79.9,2876.4290518239923,-5.390223452942757,-29.72070036126349
14.975,Speaker A,,5106.799414880397,0.8548041430589056,-38.06035277816668
15.175,Speaker B,232.1,4306.804279544806,-1.6427834590851313,-30.59017517945499
15.375,Speaker B,248.4,2869.836792392146,-4.194829753231758,-29.36625542473469
15.575,Speaker B,250.2,2856.143103885403,-3.9109024671193087,-30.22342223139569
15.775,Speaker B,248.4,1941.3559450516152,-5.609377967349911,-28.680500379549322
15.975,Speaker B,249.5,1946.5375253050902,-4.564173753305211,-30.278646774591675
16.175,Speaker B,231.3,2840.0705341527946,-2.537429222595246,-32.74226539291074
16.375,Speaker B,165.2,2961.269755221602,-1.7195718051624946,-33.00661521820977
16.575,Speaker B,141.8,4123.992295977007,-0.2828127234339427,-36.93668522684124
16.775,Speaker B,235.3,3977.6132652150586,-1.8908469311276994,-31.73142278183334
16.975,Speaker B,234.1,3088.308297597312,-3.8592688064423415,-29.560959784450983
17.175,Speaker B,227.3,2321.1950649350947,-5.480097203198504,-28.52173472428855
17.375,Speaker B,220.9,1303.4418030320285,-7.29944429640247,-27.415889676345493
17.575,Speaker B,206.4,1619.2338666620376,-6.429840926416791,-29.28799947378522
17.775,Speaker B,197.7,1515.4929963832628,-7.430902049561173,-30.09013573404299
17.975,Speaker B,190.6,1765.465130848984,-5.808212098531806,-32.217792069485085
18.175,Speaker B,160.7,2014.5355501851016,-5.055625109789526,-34.88400248751235
18.375,Speaker B,156.5,2363.4407526408127,-3.534306648122639,-36.09731205999666
18.575,Speaker B,149.4,2097.4944492538048,-3.270129220524189,-35.705260022924705
18.775,Speaker B,203.9,2329.2473401042,-3.3764361458035927,-30.637296838094308
18.975,Speaker B,235.1,1672.4728774556918,-3.416937065667698,-26.829231739304014
19.175,Speaker B,226.6,1453.160791635097,-4.062427519451706,-27.232651520981804
19.375,Speaker B,210.1,1396.9264853354598,-4.390932495120938,-27.782555135020953
19.575,Speaker B,201.0,1340.6478322724581,-4.743721814593634,-30.537291013992167
19.775,Speaker B,190.5,1589.4999822483007,-4.6392344492747535,-32.52289968061333
19.975,Speaker B,180.7,1379.1256084887136,-5.3253585578227005,-35.07211604073203
20.175,Speaker B,168.5,1449.7300761745375,-5.30888195611533,-35.69550384756645
20.375,Speaker B,142.6,1580.9390863171413,-5.678314856717005,-39.371977013081846
20.575,Speaker A,92.6,733.8924953466336,-10.137472997492543,-23.838802281251027
20.775,Speaker A,94.6,733.7686746252491,-11.304611503195828,-18.82943980622373
20.975,Speaker A,95.7,1923.9042354671592,-8.320157934694297,-20.882511990811878
21.175,Speaker A,98.7,1634.1546458566245,-8.613437267125718,-19.895333839529666
21.375,Speaker A,96.0,1657.3598797124966,-7.795491945630145,-21.20280072914877
21.575,Speaker A,92.8,1537.5150427719907,-7.061004082906306,-21.36262534346033
21.775,Speaker A,89.0,746.2820711240633,-8.358495912258475,-22.409581462256366
21.975,Speaker A,85.4,803.2709305086288,-7.626057485920084,-24.884648597034218
22.175,Speaker A,88.5,657.503141422465,-7.495567719163956,-27.067375531382925
22.375,Speaker A,91.0,1347.462621770354,-6.273640684987614,-26.936951901711545
22.575,Speaker A,94.0,1768.9585311612059,-5.827132037481902,-22.173320478723685
22.775,Speaker A,94.8,1564.9466923621255,-7.695389002975567,-20.239755676227954
22.975,Speaker A,92.9,1495.3112233211953,-8.053010843822129,-19.287086726750644
23.175,Speaker A,95.2,653.2046230327704,-10.896717442595701,-19.27218280838722
23.375,Speaker A,92.7,688.3370281960016,-9.992514353226106,-21.441600861538603
23.575,Speaker A,91.0,919.4819171025777,-7.935346029970919,-24.22930281139911
23.775,Speaker A,95.6,1039.4163347894498,-8.852273354374681,-22.88059459783621
23.975,Speaker A,90.8,1103.8757780004228,-8.186904235546075,-26.580028009812576
24.175,Speaker A,83.3,1260.689832035696,-8.274772724649374,-27.537119434563415
24.375,Speaker A,85.6,1458.33979388158,-8.91607423782747,-25.138650889131103
24.575,Speaker A,89.1,1768.6948806451137,-6.451472893512684,-26.78465654831388
24.775,Speaker A,86.9,1610.5849300593568,-8.551699949904293,-22.867760490127974
24.975,Speaker A,83.0,1300.9328138535068,-10.113677699437764,-22.633025071796066
25.175,Speaker A,82.0,683.1222754115711,-12.472637275869406,-23.38170933165565
25.375,Speaker A,77.8,620.9823761471874,-13.283168375702678,-25.976509012007156
25.575,Speaker A,75.8,734.3065526837023,-12.588772588036196,-29.109728327763502
25.775,Speaker A,75.7,729.6262187559313,-12.310039360530439,-31.110772358107116
25.975,Speaker B,242.0,1012.9944951740829,-7.9087999772212685,-28.887216605029597
26.175,Speaker B,257.1,1729.4082835085974,-4.364694996214133,-30.18265057702586
26.375,Speaker B,239.7,1713.2998201178457,-4.2688917648795925,-27.853549942237148
26.575,Speaker B,250.9,1979.5843135960388,-2.8898370571441574,-28.248949596886423
26.775,Speaker B,247.6,1916.2179167138618,-3.7789139941618766,-27.37614991315704
26.975,Speaker B,250.3,1554.1474343274392,-4.42350979565036,-25.826019641800798
27.175,Speaker B,249.9,1468.8217741580027,-4.074842881448877,-25.790764552983475
27.375,Speaker B,243.9,1202.3590541019182,-4.876205927826701,-25.131290070450213
27.575,Speaker B,237.4,1318.3206829904357,-5.073181931054302,-26.40214216314377
27.775,Speaker B,215.4,1234.458189829959,-7.371632615497391,-27.249735687716242
27.975,Speaker B,179.5,1258.8297442433543,-8.553572789644766,-29.455868686115632
28.175,Speaker B,164.9,1105.060865412681,-10.038420829245572,-29.4541574224571
28.775,Speaker B,261.1,2383.7438738254987,0.020468345791094907,-26.564758894844104
28.975,Speaker B,249.0,2445.7535173111987,-1.6144455419055912,-27.3906588394382
29.175,Speaker B,220.0,1847.2068623463217,-5.49481107497226,-26.174758758788602
29.375,Speaker B,211.9,2187.4736965257007,-6.210365744857672,-26.466647693219038
29.575,Speaker B,191.8,1885.2451094394057,-7.608978823232187,-29.9253653668779
29.775,Speaker B,191.8,1711.2540047045636,-7.643848147796843,-31.91128444016168
29.975,Speaker B,158.7,2114.127404156894,-5.637038401411857,-32.47745165510713
30.175,Speaker B,143.1,828.6384486219042,-8.090902577250832,-37.29810269074576
30.375,Speaker B,169.4,1241.1559126940112,-6.573233845060842,-33.277598023304506
30.575,Speaker B,169.3,987.6199738339338,-7.736718307765175,-28.744769355119978
30.775,Speaker B,166.6,1167.7615693032085,-7.1738148699386075,-30.6727042199648
30.975,Speaker B,163.6,2078.9200653480766,-5.459013326320754,-32.05400715636587
31.175,Speaker B,147.2,2381.20783071728,-5.325713034751873,-32.38919246879421
31.375,Speaker B,122.6,3354.0966837490323,-3.065177677804973,-40.00331042186309
31.575,Speaker A,89.6,1842.6144457010832,-6.3373767975427775,-33.61441769442927
31.775,Speaker A,102.6,811.1772367640606,-7.536319990842601,-22.432473771081213
31.975,Speaker A,103.5,1120.838851576075,-5.794310672605638,-25.35745255263198
32.175,Speaker A,103.5,1014.3909237040389,-5.312795948570083,-27.102511776384596
32.375,Speaker A,105.4,1072.2119652267102,-4.776947787175255,-24.798478400777988
32.575,Speaker A,95.6,926.0376755903314,-6.612926398335744,-24.766118128356027
32.775,Speaker A,90.8,951.7087180127112,-7.590864481190547,-23.466667186734842
32.975,Speaker A,90.8,1579.98692653978,-6.942067841825627,-23.22068653497995
33.175,Speaker A,81.4,1521.1105331325991,-5.197718079803357,-29.858020668671436
33.375,Speaker A,72.8,1483.3994676645814,-2.8450229291049625,-40.455315445610964
33.575,Speaker A,,843.570021234174,-2.753665855984348,-53.62631131345558
33.775,Speaker A,100.8,653.4429358956941,-4.480881496890985,-30.36062370213451
33.975,Speaker A,101.9,697.4677662711964,-6.645464221310806,-24.186817449043005
34.175,Speaker A,101.1,750.9482781674159,-7.859443599736429,-23.09492140698066
34.375,Speaker A,102.9,685.5540090290011,-9.780819579463087,-19.58219524653343
34.575,Speaker A,109.3,517.8806799747231,-11.561049371276011,-18.893463464019067
34.775,Speaker A,109.3,486.07737217848705,-12.828505478014343,-18.418570129954013
34.975,Speaker A,109.1,966.6730643512757,-12.228044963833936,-18.493698436107028
35.175,Speaker A,97.9,1092.6870265951682,-11.984533594716313,-20.772899630563522
35.375,Speaker A,89.2,1898.622854801903,-7.993046472241722,-24.722845199390342
35.575,Speaker A,84.2,1966.9888772882118,-6.246322135216653,-29.342616088757797
35.775,Speaker A,95.3,1405.068307119331,-7.987997209978939,-25.42551116253027
35.975,Speaker A,96.0,1272.0488699424918,-8.161365090583296,-25.03449882289869
36.175,Speaker A,100.3,580.3783725695097,-11.154166438153293,-22.36546831544633
36.375,Speaker A,97.2,1042.4370317973853,-10.125669039994811,-22.597539460510866
36.575,Speaker A,92.7,1032.7411387483178,-10.441627537576155,-24.578823854607215
36.775,Speaker A,88.6,1069.9817864236109,-11.15135153498949,-24.945148352746564
36.975,Speaker A,84.1,1366.961415468735,-10.331286363842286,-26.975621006163667
37.175,Speaker A,81.7,1492.1732445214257,-9.854248585823182,-27.849042504396518
37.375,Speaker A,79.0,1977.3117497529763,-8.231133386230033,-29.295684707448373
37.575,Speaker A,78.8,3065.7134406849523,-3.044923204708263,-39.71429118838644
37.775,Speaker B,284.4,1952.7280094486975,-3.288821692472509,-29.334013959773397
